content,class
"""prima puntata de Il Conte di Montecristo da 10 stelline merita tantissimo, per me siamo già a livello dei ""I Medici"", la sigla un gioiellino e datemi immediatamente lunedì prossimo con Sam Claflin nei panni del conte di monteporco   #IlConteDiMontecristo  https://t.co/V6nM8oVMDI""",1
"""Kijk eindelijk iemand die het hardop zegt…  Meloni haalt uit: ‘Soros financiert chaos, Musk spreekt waarheid’  https://t.co/IkrgSsK6hw""",0
"""Para @LMontenegropm quem se juntou numa manifestação pacífica contra o racismo, contra a xenofobia, pela igualdade de todos e pela dignidade de todos os seres humanos é “extremista”. Foi uma multidão, com muita gente de centro e da direita democrática. LM não merece este país… https://t.co/L0nUiTV4VM""",0
"""ELON MUSK GOT 4.9 billion dollars in government subsidies BEFORE AMERICAN CITIZENS WHO ANCESTORS BEEN ON THIS LAND SINCE THE 1700s WHO ARE EQUALLY QUALIFIED .   ELON MUSK IS A DEI HIRE""",1
"""When we're talking about facts versus fictions, we should ask, who benefits from the fictions? Who benefits from an environment with more lies, less fact-checking, more confusion, less clarity? https://t.co/eX8vz9mz1M""",0
"""Zayn Malik shares photos of his birthday cake. https://t.co/24w1CtSplh""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Anyone who isn't a white male, is a DEI hire according to the GOP. That's the only hammer they have and everything else is a nail. https://t.co/L7mgOe7uji""",1
"""Shut up with Race Card Nonsense! https://t.co/VMZSHj8HaX""",1
"""If Turkey isn’t kicked out of NATO for supporting Hamas and radical Islam, then the United States should withdraw.  How can NATO claim to stand for freedom and security while sheltering a nation that glorifies terror? Share if you agree—Turkey’s betrayal cannot be tolerated! https://t.co/aVqteiM5Kr https://t.co/R7bUIeO3q3""",0
"""Judge Merchan had his 15 minutes of fame. Democrats RIGGED WITCH HUNT is finally over.  The American people overwhelmingly elected President Trump, and he will usher in the GREAT AMERICAN COMEBACK in 10 days. https://t.co/dES098qodC https://t.co/8XwrOAMrNC""",1
"""@xgigglypuff 1) Add pronouns in bio 2) Sign up for OF 3) ??? 4) Get into Harvard  Sounds like this guy just found the affirmative action cheatcode then. I look forward to being one of his first subs""",1
"""@GrandeFratello Lo sapevo che truccavano il televoto perché faranno vincere uno dei due ratti. Tutto finto il Gf d accordo con spolverato e compagnia. Da Codacons x tutti quelli che hanno speso soldi""",1
"""@GMEshortsqueeze @Stocktwits @wallstreetbets $VKTX - Feels like OB week, now you see why CEO/CFO/COO dumped more shares in 40s last week before this, never learn.""",0
"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""",1
"""Demi Lovato’s manager, Brandon Creed, shares to Billboard that she ‘hopefully will be starting her next era midway through the year.’ https://t.co/YXj1DD6Cex""",1
"""Alex Soros says, half of Americans have no confidence in Trump's Cabinet picks.  Thoughts on this? https://t.co/XUAdwrnXWZ""",1
"""Why doesn’t California have its own fleet with 1,000’s of water trucks?   I don’t understand how a business man could figure out a plan to save a shopping mall from fire, but the state of California, with the 5th largest economy in the world, doesn’t have a plan , or a 1,000… https://t.co/aDm8P4EDJi https://t.co/ykhFiYLNf2""",0
"""Jeff Bezos anuncia fim definitivo de todas as políticas woke na Amazon e se une a Mark Zuckerberg, Elon Musk e Donald Trump.  A Meta e a Amazon encerraram definitivamente seus programas DEI ( Diversidade, equidade e inclusão) nos últimos dias — medidas que ocorrem no momento em… https://t.co/G3QHYjeuy4 https://t.co/paTlV4QS79""",0
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""@awpn00 @0xRamonos 🤣🤣🤣🤣mon prime est passé frère la c’est très calme""",1
"""Looking for designers! DM with your work :)""",1
"""Criticizing Karen Bass based on race is nonsense. Protecting Karen Bass based on race is also nonsense. This has nothing to do with DEI, she was elected. And people aren’t criticizing her because she’s black, they’re criticizing her because half of LA burned down on her watch.""",1
"""e a ultima https://t.co/yH1sewvpFX""",1
"""@scottmelker Sure he is fudding to fill his pockets with money  The vampire ball is over...""",0
"""Violation 2: medical misinformation at 38:21. Attorney Warner Mendenhall of @akronlawfirm shares his professional opinion and details about a case he's fighting.  ""I believe about half a million people have died from taking the shot. We are currently representing one of my… https://t.co/ghHqvyigSS https://t.co/aiLyQ60hgE""",0
"""@ProblemSniper Sniper told algos to rip 😂""",0
"""Is @CoryMillsFL running for the US Senate?  I’ll ask him at 9pm EST.   Watch the Matt Gaetz Show on @OANN Live!""",1
"""The radical mobs will tell you this is about Gaza and not Jews.   Another day in Toronto where a kosher business is targeted by the lawlessness that has been allowed to fester in the streets because of the divisiveness of governments and their dithering leadership on Jew hatred.… https://t.co/PxIucTRhFI https://t.co/7m6FR15y8y""",0
"""Freeze Soros assets and treat him as enemy combatant! https://t.co/8INvChb3dZ""",0
"""ELON MUSK GOT 4.9 billion dollars in government subsidies BEFORE AMERICAN CITIZENS WHO ANCESTORS BEEN ON THIS LAND SINCE THE 1700s WHO ARE EQUALLY QUALIFIED .   ELON MUSK IS A DEI HIRE""",1
"""Eleonora che parla dei sondaggi che davano tutti fuori shaila BRAVA CARRIE DILLO 🩷 https://t.co/ajEMCTrOii""",1
"""@JillianMichaels Trump knew what they were up to! It’s on his Agenda 47 which many missed  because they attacked him on the fake Project 2025.  Trump to repeal the radical left agenda war on suburbs. If you’re in California Fires LA. Important to understand 👇🏻 https://t.co/MAty7uyTA1""",1
"""acho que me falta um piercing no umbigo 💭💭 https://t.co/a0DKKlGI39""",0
"""Did they blame DEI for the dismal response to the ice storms in Texas?   Did they demand that Abbott resign?   Or do we only blame DEI and Liberals for natural disasters that happen in blue states?""",1
"""@ProblemSniper Tariff leakeeed""",1
"""Price gouging - raising prices to exploit disaster situations - is illegal in California. If you see any skyrocketing prices for essential goods or rent, please report it! You can reach out to the California Attorney General’s office by calling (800) 952-5225 https://t.co/yy6qpBAvEb""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Oggi la tipica famiglia italiana funziona così: il giovane non ce la fa a mantenersi col proprio stipendio, ed è costretto a ricorrere all’aiuto economico dei genitori o dei nonni.  La cui ricchezza privata - nel caso dei nonni - è stata accumulata anche (certamente non solo)… https://t.co/4c0DRR3rEV""",1
"""Our take on the $BNED jousting between @CorneliaLake and @jaysyoon:  1) On 12/26, the DOE terminated the NPRM that contemplated shifting FDC-like programs to ""opt-in"" from ""opt-out."" DOE terminated the NPRM after promising to make a decision by year-end after punting on the topic… https://t.co/Il1exCffrI""",1
"""POPOLO ITALIANO veramente siete dei fessi . #grandefatello""",1
"""Pero cuando George Soros les mandaba platita abiertamente desde Open Society se quedaban bien calladitos los niños. https://t.co/Eo4PhjYnxA""",1
"""@DavidFo25871896 @IanCarrollShow Why not attack communist Jews instead of Jews?  Maybe you've never heard of anti-Jewish programs in Russia.  Ruasian Communists and German Socialists love liberal Jews like Soros who betrayed his own  people but HATE pious conservative Jews.""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""True colors https://t.co/0iPbYPj6zq""",1
"""+++ Kandidatenvorstellung zur Bundestagswahl! +++  Heute: Kurt Kleinschmidt – Landesvorsitzender und Spitzenkandidat der AfD Schleswig-Holstein sowie Direktkandidat im Wahlkreis 2 (Nordfriesland/Dithmarschen Nord!)  Kurt Kleinschmidt, geboren am 7. Februar 1967, ist ehemaliger… https://t.co/AmXO0DQL1Y https://t.co/693bqRx2wF""",0
"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""",1
"""Ma’Kayla has all the qualities to play in college.  Ball handling, shooting, defense, hustle, clutch performance in tight situations, athleticism, and game-changing moments.   @BiglerCaitlin  @bseagler  @CoachSRoach  @thecoachtmay  @CoachAmyBriggs  @CoachLTid  @EthanMcIlhargey https://t.co/EGS21N6bpG""",1
"""@JillianMichaels No it’s not fake.  Trump knew what they were up to! It’s on his Agenda 47 which many missed  because they attacked him on the fake Project 2025.  Trump to repeal the radical left agenda war on suburbs. If you’re in California Fires LA. Important to understand 👇🏻… https://t.co/ksAP2ZOJRQ""",0
"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""@ProblemSniper Donald is back! He leaked it on his Truth Social account?""",1
"""What the HELL is happening to Gavin Newsom, swaying back and forth with his eyes closed like he’s in a trance? https://t.co/lC6Y7I7COu""",0
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""@marclamonthill are you claiming that California never had a law where looters could steal up to $900 worth of goods from any store in California? #Uncensored #DEI 🤔 Marc do you hate white people? 🤔#CaliforniaWildfires @amalaekpunobi @adamcarolla""",0
"""Jeff Bezos anuncia fim definitivo de todas as políticas woke na Amazon e se une a Mark Zuckerberg, Elon Musk e Donald Trump.  A Meta e a Amazon encerraram definitivamente seus programas DEI ( Diversidade, equidade e inclusão) nos últimos dias — medidas que ocorrem no momento em… https://t.co/G3QHYjeuy4 https://t.co/paTlV4QS79""",0
"""moonpay slurping up helio.  digital ouroboros eating its own tail. my portfolio's vibrating with existential dread.""",1
"""I am in the process of drafting legislation to ZERO THE BUDGET for the Office of the President of @TAMU if this - and their other leftist, DEI courses - are not terminated.   I’ve had it! https://t.co/Mq9J0gadon""",1
"""Abortion is never medically necessary.  Complications can arise during pregnancy that require the baby to be delivered early.  But this doesn't require the extra step of injecting poison into the child's heart or dismembering the child limb from limb.  @LilaGraceRose shares this… https://t.co/01CskWtw8j https://t.co/RyQrgU70ay""",1
"""Chudai 🔥😈  Levei o novinho pro motel e dei aquele chá de pica que todo passivo gostoso merece. Posso te levar também? https://t.co/Upa8JghUxz""",0
"""14/01/2025 IL FUNERALE DEI #HELENERS #helevier #zelena""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""Should George Soros, his money, and all his organizations be banned from American politics?   YES or NO? https://t.co/QUyHPLT1Lu""",0
"""Violation 1: medical misinformation at 22:52. Dr. Kelly Victory shares her professional opinion about young people who were injured by mRNA side effects, saying the ""vast majority of the people who have been injured are young, healthy people who were under the age of 50 who had… https://t.co/OXzDqPCXzN https://t.co/gPgAN38S4D""",0
"""it's amusing to see tech people stealing valor and denouncing wokeness now that it's trendy. paul graham is an interesting example since he didn't shy away from DEI at YC and is pretty woke himself - evidenced by his  antipathy towards israel for instance.""",1
"""I HATE DEI! https://t.co/VDEKJ1GFAO""",1
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""",1
"""ELON MUSK GOT 4.9 billion dollars in government subsidies BEFORE AMERICAN CITIZENS WHO ANCESTORS BEEN ON THIS LAND SINCE THE 1700s WHO ARE EQUALLY QUALIFIED .   ELON MUSK IS A DEI HIRE""",1
"""Y’all wasn’t crying “DEI” when Black people were…  working y’all farms  raising y’all children  building the White House and the U.S. Capitol  building railroads  …and making America the leading economy in the world""",1
"""When he does, Krebs focuses almost entirely on the DEI angle and says little about the wages of the very failed Global War on Terror. Conservative confidence in the military hasn't merely fallen b/c of the DEI stuff; it's slipped because the political and military leadership… https://t.co/YYa3n9W1iE https://t.co/x4PvF1i345""",0
"""ELON MUSK GOT 4.9 billion dollars in government subsidies BEFORE AMERICAN CITIZENS WHO ANCESTORS BEEN ON THIS LAND SINCE THE 1700s WHO ARE EQUALLY QUALIFIED .   ELON MUSK IS A DEI HIRE""",1
"""@PhilOfLife_ Real talk—society glorifies the grind, but humans weren’t built for this nonstop hustle. We’re meant to rest, connect, and just be. The constant go-go-go? That’s why anxiety and burnout feel like the norm. Slowing down isn’t lazy—it’s survival.""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Admin does not endorse any of Rob's football takes, but here are the lines ⤵️ https://t.co/J9xw6co7FJ""",0
"""Assisti o Auto da Compadecida  2 e dei uns beijinhos acho que esse vai ser meu ano""",0
"""สวัสดีค่ะะ ขออนุญาตมาเปิดพอร์ตด้วยคนฮะ เรายื่นนิเทศศิลป์ คั้บ  #นิเทศศิลป์ #เรขศิลป์ #พอร์ต #portfolio #dek68 https://t.co/HglwqxrxN3""",0
"""Lu pada punya ""side hustle curse"" ga si?  Kyk, suatu saat agak lengang nih full time.. trs mutusin ambil side hustle, eh tiba-tiba full time job jadi penuh banget..  Heran 🫠""",1
"""Y’all wasn’t crying “DEI” when Black people were…  working y’all farms  raising y’all children  building the White House and the U.S. Capitol  building railroads  …and making America the leading economy in the world""",1
"""@TomCottonAR @SenateDems GROK:  Rachel Levine's Credentials:  Rachel Leland Levine, born on October 28, 1957, is a highly educated and experienced medical professional. She holds a Bachelor's degree from Harvard College and a medical degree from Tulane University School of Medicine. She completed her… https://t.co/XEGBRuQfdM""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""DEI means people will DIE! https://t.co/UofqF2vSCL""",1
"""@NamasteNoah @IanCarrollShow True. But Soros looted Jewish gold during the Holocaust and now funds Free Palestine Rallies. How are Jew betrayers Representative of pro Israel Zionists?  That's like calling Pontius Pilate or King Herod pro-Israel Zionists! 🤡""",0
"""Demi Lovato’s manager, Brandon Creed, shares to Billboard that she ‘hopefully will be starting her next era midway through the year.’ https://t.co/YXj1DD6Cex""",1
"""True colors https://t.co/0iPbYPj6zq""",1
"""Don't even feel sorry about it anymore.  DEI should DIE. https://t.co/FN8ezGfgmG""",0
"""🔔 STOCK MARKET IS RIGGED 🔔 Most people don't understand what this means because they just get their statement for their 401K and think it's down but it will come back up. Unfortunately these big players are playing a very dangerous game with our money not their's. We have zero… https://t.co/Qaiu4KP0Fh https://t.co/pVCmX128Ba""",0
"""🇺🇸今回の大火災で炎上するハリウッドや、ニューサムカリフォルニア州知事を、DEI（多様性・公平性・包括性）に絡めて、左派を茶化す動画が多いです😅 日本の🌈SDGsや🏳️‍🌈LGBTへの取組も、似たような左派の臭いを感じますね⁉️😅 https://t.co/Ed3SMJZUhW https://t.co/7JBJgW8Wz3""",0
"""Bj pros gostosos https://t.co/2XBKwYxQQk""",1
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""Ora vediamo chi ha il coraggio di nominare i nostri, siamo seduti 🍿 #shailenzo #grandefratello""",1
"""Made by Kanarazu | Kanarazu Portfolio  Free package Sunday!  Full package of uncensored HD images on my Patreon!  #ia #nsfw #kanarazu | Kana IA https://t.co/kuHwaWrd1G""",0
"""@realTrumpNewsX How much did Soros pay you Juan to make that statement and all the other dirty democrat things you say and support?!!!!""",0
"""Sorry. But the industry was build on the back of white nerds. Once it was given to DEI it fell apart. Just like American Cities. https://t.co/rjqCohbwrc""",1
"""Bucket Slip 🪣  #prizepicks #nba https://t.co/MsHmtGotZ3""",1
"""$AMC The new narrative shift is that #AMC won’t thrive until 2026. They want us to buy that line, sell our shares and chase other squirrels they suggest. We could be very close now. Silver. Popcorn. $GME. Trump. Market crash. Pressure is extreme now. They are failing. #DFV""",1
"""@astaa_kun3 @JakeGagain @Patriot_Erc20 All eyes on #Patriot chads DYOR and don't miss out 🔥🔥🚀""",0
"""@Banana3Stocks I believed in my favorite fruit and took the trade..  woke up from a nap IN THE MONEY!!!""",1
"""Jhene Aiko Shares Remains Of Her 7 Million Dollar Home Now After Losing It In California Fire! https://t.co/VPhWcAmmHP https://t.co/wGNnip1I0Y""",0
"""Red state governors condemning Gavin Newsome's actions on the wildfires are blaming all kinds of other issues than the real cause. Climate change is why we are experiencing these severe weather events, not DEI or immigrants. Wake up. #wtpBLUERESISTS #DemVoice1 https://t.co/JiKziLWqg8""",0
"""BREAKING: In his final foreign affairs address, President Biden makes clear that America’s adversaries are weaker than ever because of his policies. It’s an indisputable fact that President Biden’s work weakened Russia, China, and Iran.  https://t.co/O9wMoeLbIt""",0
"""Lawrence Jones doesn't seem to have any sense of self awareness regarding the past four years. Republicans and Fox News have pushed back and fought Democrats on absolutely everything but now Democrats should just concede everything because Trump won with a 1.6% margin. https://t.co/73raFVloRm""",1
"""@lukepbeasley You didn’t get him you little fembot, everyone is tired of liberal Jewish DEI bullshit, go be offended elsewhere, nobody on here gives a shit""",0
"""I need to hire about 7 more video researchers to scroll through social media for $20 an hour.  Please let me know why I should hire you ⬇️⬇️""",0
"""Did they blame DEI for the dismal response to the ice storms in Texas?   Did they demand that Abbott resign?   Or do we only blame DEI and Liberals for natural disasters that happen in blue states?""",1
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""9-1-2 Model? 🗓️🤔  Commissioner @joelklatt shares his proposal for an aligned schedule format in college football ⬇️ https://t.co/G6G6bEHFZ7""",1
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""Dei leite na bunda da jogador e depois só empurrei o pau pra dentro.  ASSISTA COMPLETO  ⭐️ https://t.co/rHMS7w0ok4 https://t.co/6RdD83fJEE""",0
"""Breaking: 🚨 Labour Staffers Could Face U.S. Charges for Election Meddling! 🚨  The 100 Labour Party staffers who traveled to the U.S. to campaign against Donald Trump and in support of Kamala Harris may face serious legal consequences under the Foreign Agents Registration Act… https://t.co/W9anNxFpsn https://t.co/1b6SQwnZmy""",0
"""@TTLTRADINGFX 1 GZ Setup a Day on $NDX Pays""",1
"""@iamchanteezy Dr. MLK is more aligned with MAGA and Meritocracy than with your DEI nonsense. Remember character over skin color? Or did you miss school that day?""",1
"""BREAKING: The CIA’s Continuing War on Donald Trump  @realDonaldTrump will take over a nation which has been badly damaged by the mass slaughter caused by the lies of the Bush/Cheney Administration about “weapons of mass destruction” (eight years); @BarackObama ‘s radical… https://t.co/vCeSNJy9Zs https://t.co/VieXjdTWkn""",0
"""According to our current AMZN stock forecast, the value of Amazon shares will rise by 4.27% and reach $ 227.79 per share by February 12, 2025. Per our technical indicators, the current sentiment is Neutral while the Fear &amp; Greed Index is showing 39 (Fear). AMZN stock recorded… https://t.co/nYd5UCkrD3 https://t.co/5CoSX7gR7D""",1
"""Gracias por echar el mejor polvo de tu vida allá por el 2006   Don hustle_hard_304 https://t.co/EJ2N7J0rFC""",0
"""Marc Bedard, who was the second-largest shareholder in a now-insolvent electric bus company that received tens of millions in subsidies from the Trudeau government, was also the founder of Lion. How many shares were dumped since making their “investment?”  Here he is with Justin. https://t.co/p5o2kqNgwt https://t.co/s004y6aF38""",0
"""Whitney Cummings shares her friend’s LA arson story who says that “someone is trying to encircle Los Angeles, a few people cashing in on insurance but someone wants to burn this place to the ground and get the land or cover the tunnels.”  Tunnels? https://t.co/GxxEKYyGLK""",0
"""💙💙💙ci hanno tolto IAGo...ci levano Hele,,,,ci propongono un GF pilotAtO da due Teatranti....forza javi..amanda..lhuaaa ✈️ 🇧🇷 🇦🇷 💛💚💙💙💙💙💙  #Javi7 #heleners #helevier  #TeamJavi  #laflottaj #laflotta   #grandefratello 💙💛💚🔥🇦🇷🇮🇹🇧🇷""",0
"""Don’t you hate it when climate change appoints a DEI hire to run the fire dept, gives away fire equipment to Ukraine, stops critical controlled burns, defunds the fire dept, refuses to build more water reservoirs and store water, cancels fire insurance, mismanages forests and… https://t.co/9gr3ZBlu8V""",0
"""NEW: The Biden admin quietly authorized $1 million for DEI programs in Kenya, Guatemala, and Indonesia. https://t.co/RcMqmVQi02""",1
"""Do you care? https://t.co/SF1lPNwOzG""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Palestinian civilians cheered on the kidnapping of 19-year-old Naama Levy-- seeing her pants stained with blood, her heels sliced open to prevent her from running, her hands tied behind her back so she could not resist.  Today is day 465 of captivity. https://t.co/3eIFaBg0Uq""",1
"""@EnricoBorghi1 Tutta sta pappardella per dire che state coi violenti dei centri sociali? Lo sapevamo già.""",1
"""This man does not know his ass from his elbow. Someone tell him to shut up. His being in the office of the President is a disgrace to every American. No more from the medicated puppet. https://t.co/XQSNlXF0Nq""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""You know who’s a big funder of UCL…  George Soros https://t.co/91oauj7NdX https://t.co/65cl2krXIp https://t.co/X7O2rptbby""",0
"""Amid Los Angeles’ worst fires in history, the fire department’s diversity chief is under fire herself after a controversial comment surfaced, seemingly defending DEI hiring by shifting blame to victims—sparking widespread backlash. https://t.co/ifyYPnunsr""",0
"""Criticizing Karen Bass based on race is nonsense. Protecting Karen Bass based on race is also nonsense. This has nothing to do with DEI, she was elected. And people aren’t criticizing her because she’s black, they’re criticizing her because half of LA burned down on her watch.""",1
"""Y’all wasn’t crying “DEI” when Black people were…  working y’all farms  raising y’all children  building the White House and the U.S. Capitol  building railroads  …and making America the leading economy in the world""",1
"""@MayorOfLA @MyLA311 $399,000 for LAFD Deputy Chief Kristine Larson Price gouging, especially when she won't save men  https://t.co/HSX5zkrT7z""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""From Marine to GOP insider to Democrat, Ron Filipkowski shares his powerful journey in his own words. It wasn’t just about Trump—it was about principles. Read his story of transformation, courage, and relentless truth-telling. 👇 https://t.co/U6TSNirtXV""",0
"""E ORA GLI ASCOLTI COL CAZZOOOOOOOOOO  #grandefratello""",1
"""Huh? https://t.co/4cH0owBT6b""",1
"""🚨 BREAKING: The European Federation of Journalists representing 300,000+  journalists have just announced they are leaving X and will no longer be posting.   What's your response? https://t.co/DYCO2hlsx6""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Zayn Malik shares photos of his birthday cake. https://t.co/24w1CtSplh""",0
"""Moderna Shares Crash On Sluggish COVID Demand, Cuts 2025 Revenue Forecast https://t.co/wDstLKnqAg""",0
"""The radical mobs will tell you this is about Gaza and not Jews.   Another day in Toronto where a kosher business is targeted by the lawlessness that has been allowed to fester in the streets because of the divisiveness of governments and their dithering leadership on Jew hatred.… https://t.co/PxIucTRhFI https://t.co/7m6FR15y8y""",0
"""NPR pushing the Soviet-tier revisionism that DEI is a ""push towards meritocracy."" This kind of propaganda lost at the ballot box and, when Trump takes office, NPR better be careful. America does not need a state propaganda network. Defund it and dismantle it. https://t.co/AimqSaJ58c""",1
"""DEI efforts NEVER meant people were not hired based on merit. It simply comes down to checking unconscious bias so that nobody is written off for being a non-white straight dude.   You still need the qualifications and skills. Diversity brings innovation. Lack of it, stagnation. https://t.co/cWajuvyEfA""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Tres semanas antes de morir, tras tres años largos de tratamiento, dolores, hospitales y sufrimiento, Pedro hablaba con Tom, un chico que se había decidido a seguir su vocación como numerario del Opus Dei.  Pedro, con el hilo de voz que le quedaba, le preguntó, «¿eres feliz?»… https://t.co/tShz9xhpXB https://t.co/Qs1ifqzoNy""",0
"""hori probably shares his bkdk kissing sketches with his friends…life is so unfair https://t.co/KqkhfsfTwN""",0
"""In un mondo dove piace una “gatta”morta, vanitosa ecc. che sta insieme ad un vanitoso, arrogante, aggressivo ecc io sarò sempre dalla parte opposta a tutto questo. Che in fin dei conti è lo specchio dell’Italia….Beh il grande fratello per quest’anno è finito!🙃👋🏻#GrandeFratello""",0
"""Sheduer Sanders is reportedly rumored to “not be permitted” to play for the Jets if he were to be selected there in the NFL Draft.  That makes the Browns and the Jets as two franchises that Deion Sanders reportedly “wouldn’t” let his son play for.  The Jets also have a rough… https://t.co/AO3lI4Z2de https://t.co/T2jijN2dI6""",0
"""DEI is such a toxic ideology. Workers at Coca-Cola were told to be “less white”. Minimum-wage workers at Walmart were lectured about their “white supremacy”. DEI is just a way for the graduate elites to sneer at the working classes, says Brendan O’Neill https://t.co/ej37QqEprn""",1
"""Regular troops are going to LOVE Pete Hegseth, and the woke generals will hate him.  This photo goes hard. https://t.co/rc6IWLSV6w""",0
"""7p EST @CBSSportsHQ preview &amp; postgame analysis on #Vikings/#LARams https://t.co/JBcHdvtixw""",1
"""@RodKahx We are cornered. Join them willingly and happily.""",1
"""So when Republicans have full control of government who they gonna blame when sh*t hits the fan???""",0
"""""Scrivana"" dei partigiani maremmani, #LiciaBianchiniLucchini, arrestata dai fascisti, fu picchiata talmente forte che per tutta la vita non potrà più riaprire un occhio e una paresi facciale deturperà per sempre la sua bellezza di sedicenne.E' morta il #13gennaio 2021 a 94 anni. https://t.co/aE5KQYeKJu""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Se io penso che lì dentro la metà dei concorrenti è totalmente inutile""",1
"""Just published: Rams/Vikings https://t.co/R0d49bk96c""",1
"""On ‘90 Day Fiancé: Before the 90 Days,' Faith reveals she's back in a relationship with Loren as he shares shocking revelations.  https://t.co/oCQOOWJ13y""",1
"""@benjaminhaddad Soros? C’est pas de l’ingérence depuis des décennies? Obama appelle ã voter pour Macron c’est quoi? Quand  des gouvernements appellent â faire barrage au RN c’est quoi? C’est un pente dangereuse pour et arrêtez avec votre manipulation des algorithmes, c’est un fake grossier.""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""I’m in hustle mode rn. Either u bring a play or stay away with that corny ish.""",1
"""DEI means people will DIE https://t.co/Uskn0uMMPL""",1
"""Pre-TGE Pioneer Reward 🎁   Feeling lucky? 👀   Build your portfolio with another FREE airdrop from @MYX_Finance 👇   —&gt; 200,000 $MYX Tokens reward pool   To position   • Complete Galxe and claim points: https://t.co/2B00aBUGKy • Join TG and connect wallet:… https://t.co/VToRF8gt6J https://t.co/rLlRbkOTSI""",1
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""parece que ele ta nascendo pelo cu https://t.co/PNOHqWzlBx""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
